Timestamp,Voltage,Current,Resistance,Timestamp,Voltage,Current,Resistance,Timestamp,Voltage,Current,Resistance,Timestamp,Voltage,Current,Resistance,Timestamp,Voltage,Current,Resistance
0.131175995
3.000614882
0.063307427
47.397518158
0.392025799
3.000143051
0.029650141
101.184783936
0.877888620
3.000447989
0.000013633
220084.390625000
1.555541039
3.000309944
0.000006324
474435.625000000
2.016439199
3.000447989
0.001369811
2190.410156250
2.745355129
3.001384020
0.063289508
47.423088074
3.006211996
2.999372959
0.029658370
101.130744934
3.490932703
3.000555992
0.000013611
220454.531250000
4.169521809
3.000861883
0.000006343
473105.375000000
4.629654884
3.000614882
0.001369825
2190.509765625
5.372731209
3.000418901
0.063308284
47.393783569
5.633086205
3.000614882
0.029652800
101.191627502
6.119036674
2.999816895
0.000013626
220157.453125000
6.796057224
3.000833035
0.000006349
472640.468750000
7.255909443
3.000477076
0.001369825
2190.408935547
7.999197483
3.000339031
0.063307427
47.393157959
8.260902405
3.000418901
0.029650841
101.191703796
8.745182991
3.000143051
0.000013639
219974.250000000
9.423164368
3.000171900
0.000006329
474008.812500000
9.882923126
3.001471996
0.001370673
2189.779785156
10.606561661
3.000309944
0.063307509
47.392639160
10.867822647
3.000309944
0.029651821
101.184684753
11.352270126
3.000477076
0.000013635
220050.687500000
12.029398918
2.998929977
0.000006350
472290.875000000
12.489127159
3.000418901
0.001369728
2190.521728516
13.201587677
3.000418901
0.063306890
47.394824982
13.462207794
3.000339031
0.029651411
101.187057495
13.947811127
3.000614882
0.000013642
219959.671875000
14.625046730
3.000586033
0.000006327
474279.468750000
15.085787773
3.000724077
0.001369881
2190.499755859
15.818864822
3.000309944
0.063306823
47.393157959
16.079879761
3.000614882
0.029652800
101.191627502
16.565378189
3.000614882
0.000013651
219802.734375000
17.243751526
3.000339031
0.000006343
473018.312500000
17.704734802
3.000643969
0.001369908
2190.398193359
18.429248810
3.000586033
0.063308902
47.395957947
18.689418793
3.000418901
0.029652219
101.186996460
19.173826218
3.000171900
0.000013614
220367.875000000
19.850698471
3.000447989
0.000006351
472433.687500000
20.310373306
3.000498056
0.001369632
2190.732910156
21.058153152
3.000309944
0.063307509
47.392639160
21.319759369
3.000752926
0.029654190
101.191535950
21.805376053
3.001580954
0.000013605
220627.109375000
22.483518600
3.000281096
0.000006349
472593.187500000
22.943651199
3.000694990
0.001369937
2190.389160156
