Timestamp,Voltage,Current,Resistance,Timestamp,Voltage,Current,Resistance,Timestamp,Voltage,Current,Resistance,Timestamp,Voltage,Current,Resistance,Timestamp,Voltage,Current,Resistance
2.017594337,0.099506177,0.000045538,2185.122070312
2.017594337,0.422213286,0.000192699,2191.054199219
2.017594337,0.744634271,0.000339892,2190.798828125
2.017594337,1.066624999,0.000486847,2190.881591797
2.017594337,1.389168024,0.000634005,2191.098144531
2.017594337,1.711187005,0.000780995,2191.035156250
2.017594337,2.033605099,0.000928201,2190.910644531
2.017594337,2.356024027,0.001075704,2190.215820312
2.017594337,2.678442955,0.001222862,2190.306884766
2.017594337,3.000861883,0.001369950,2190.490234375
4.709077358,0.099367239,0.000045492,2184.262695312
4.709077358,0.421925008,0.000192665,2189.938720703
4.709077358,0.744343877,0.000339864,2190.121582031
4.709077358,1.066475987,0.000486780,2190.878906250
4.709077358,1.389333010,0.000634067,2191.147216797
4.709077358,1.711187005,0.000780981,2191.073974609
4.709077358,2.033704042,0.000928162,2191.109375000
4.709077358,2.356162071,0.001075495,2190.769775391
4.709077358,2.678416967,0.001222780,2190.432373047
4.709077358,3.000614882,0.001369894,2190.399414062
7.317665100,0.099644139,0.000045509,2189.557617187
7.317665100,0.421791196,0.000192570,2190.331298828
7.317665100,0.743937314,0.000339944,2188.410644531
7.317665100,1.066486955,0.000486806,2190.786132812
7.317665100,1.389320016,0.000633991,2191.388671875
7.317665100,1.710911036,0.000780918,2190.896240234
7.317665100,2.033427954,0.000928190,2190.746093750
7.317665100,2.355863094,0.001075485,2190.512207031
7.317665100,2.678857088,0.001222792,2190.770751953
7.317665100,3.000113010,0.001369645,2190.431152344
9.925746918,0.099920057,0.000045508,2195.653808594
9.925746918,0.421787113,0.000192686,2188.985595703
9.925746918,0.744750500,0.000339861,2191.339111328
9.925746918,1.066751957,0.000486808,2191.320800781
9.925746918,1.389181972,0.000634053,2190.954345703
9.925746918,1.710893989,0.000780938,2190.817871094
9.925746918,2.033447981,0.000928185,2190.779296875
9.925746918,2.356323004,0.001075714,2190.473388672
9.925746918,2.678416967,0.001222780,2190.432373047
9.925746918,3.000586033,0.001369950,2190.288818359
12.529307365,0.099643163,0.000045533,2188.352294922
12.529307365,0.421787113,0.000192693,2188.907226562
12.529307365,0.744489074,0.000339888,2190.392822266
12.529307365,1.066635013,0.000486782,2191.194335937
12.529307365,1.389029980,0.000634019,2190.832275391
12.529307365,1.711032033,0.000780966,2190.916259766
12.529307365,2.033467054,0.000928215,2190.729248047
12.529307365,2.356184959,0.001075714,2190.345214844
12.529307365,2.678503036,0.001222687,2190.669433594
12.529307365,2.999758005,0.001369672,2190.128662109
15.210823059,0.099508129,0.000045531,2185.489990234
15.210823059,0.421925008,0.000192679,2189.780761719
15.210823059,0.744481921,0.000339857,2190.572753906
15.210823059,1.066624999,0.000486778,2191.194824219
15.210823059,1.389057040,0.000634032,2190.832031250
15.210823059,1.711048961,0.000780967,2190.936279297
15.210823059,2.033269882,0.000928194,2190.564697266
15.210823059,2.356345892,0.001075725,2190.472412109
15.210823059,2.678416967,0.001222850,2190.307128906
15.210823059,3.000447989,0.001369811,2190.410156250
17.822847366,0.099644139,0.000045512,2189.390136719
17.822847366,0.421377301,0.000192932,2184.076171875
17.822847366,0.744481921,0.000339857,2190.572753906
17.822847366,1.066635013,0.000486824,2191.006103516
17.822847366,1.389181972,0.000634046,2190.978515625
17.822847366,1.710755944,0.000780980,2190.524169922
17.822847366,2.033762932,0.000928210,2191.059570312
17.822847366,2.356024027,0.001075704,2190.215820312
17.822847366,2.678719044,0.001222931,2190.408935547
17.822847366,3.000309944,0.001369881,2190.197509766
20.433456421,0.099645123,0.000045499,2190.060302734
20.433456421,0.421644986,0.000192691,2188.190185547
20.433456421,0.744191408,0.000339878,2189.581298828
20.433456421,1.066624999,0.000486826,2190.975585937
20.433456421,1.389608979,0.000634046,2191.654785156
20.433456421,1.711032033,0.000780952,2190.955566406
20.433456421,2.033742905,0.000928180,2191.108642578
20.433456421,2.355863094,0.001075415,2190.654785156
20.433456421,2.678442955,0.001222862,2190.306884766
20.433456421,3.000752926,0.001369964,2190.388183594
23.036813736,0.099365287,0.000045519,2182.959716797
23.036813736,0.422067106,0.000192667,2190.654785156
23.036813736,0.744489074,0.000339881,2190.437988281
23.036813736,1.066624999,0.000486785,2191.163818359
23.036813736,1.389168024,0.000634068,2190.881347656
23.036813736,1.711220026,0.000781003,2191.053955078
23.036813736,2.033565998,0.000928169,2190.944335937
23.036813736,2.356483936,0.001075655,2190.743408203
23.036813736,2.677562952,0.001222699,2189.879150391
23.036813736,2.999511003,0.001370103,2189.259521484
25.644344330,0.099783078,0.000045534,2191.382812500
25.644344330,0.421783000,0.000192691,2188.906494141
25.644344330,0.744336605,0.000339875,2190.031738281
25.644344330,1.066624999,0.000486806,2191.069580078
25.644344330,1.389456987,0.000634032,2191.460205078
25.644344330,1.711220026,0.000780989,2191.093017578
25.644344330,2.033742905,0.000928229,2190.993408203
25.644344330,2.355863094,0.001075694,2190.086669922
25.644344330,2.678529024,0.001222838,2190.420166016
25.644344330,3.000447989,0.001369950,2190.187988281
