Timestamp,Voltage,Current,Linear Fit,Resistance
0.378670305,0.099719681,0.000045463,0.000045466,2193.426025391
0.378670305,0.421981007,0.000192408,0.000192396,2193.159423828
0.378670305,0.744466126,0.000339431,0.000339428,2193.275390625
0.378670305,1.066270947,0.000486149,0.000486150,2193.301269531
0.378670305,1.388828993,0.000633206,0.000633216,2193.328125000
0.378670305,1.710633993,0.000779929,0.000779938,2193.320068359
0.378670305,2.033102036,0.000926960,0.000926963,2193.301513672
0.378670305,2.355540991,0.001073976,0.001073974,2193.290283203
0.378670305,2.677983999,0.001220995,0.001220987,2193.280029297
0.378670305,2.999901056,0.001367761,0.001367760,2193.293212891
5.312059402,0.099719733,0.000045463,0.000045467,2193.442382812
5.312059402,0.421994895,0.000192408,0.000192403,2193.223876953
5.312059402,0.744464219,0.000339434,0.000339428,2193.249023437
5.312059402,1.066270947,0.000486148,0.000486151,2193.306640625
5.312059402,1.388813019,0.000633207,0.000633209,2193.300537109
5.312059402,1.710628033,0.000779926,0.000779935,2193.320068359
5.312059402,2.033093929,0.000926961,0.000926958,2193.289550781
5.312059402,2.355539083,0.001073972,0.001073972,2193.296386719
5.312059402,2.677985907,0.001220993,0.001220987,2193.285400391
5.312059402,2.999902010,0.001367757,0.001367759,2193.300537109
9.466443062,0.099719703,0.000045465,0.000045467,2193.333740234
9.466443062,0.421975315,0.000192405,0.000192394,2193.167480469
9.466443062,0.744468689,0.000339431,0.000339430,2193.284423828
9.466443062,1.066262007,0.000486146,0.000486146,2193.294921875
9.466443062,1.388828039,0.000633206,0.000633215,2193.329101562
9.466443062,1.710631013,0.000779929,0.000779936,2193.316894531
9.466443062,2.033099890,0.000926957,0.000926961,2193.305419922
9.466443062,2.355526924,0.001073975,0.001073966,2193.279052734
9.466443062,2.677988052,0.001220990,0.001220987,2193.292236328
9.466443062,2.999902010,0.001367758,0.001367758,2193.298828125
13.261641502,0.099711373,0.000045462,0.000045463,2193.266845703
13.261641502,0.421992302,0.000192403,0.000192402,2193.277587891
13.261641502,0.744453073,0.000339433,0.000339423,2193.223632812
13.261641502,1.066269994,0.000486146,0.000486150,2193.312255859
13.261641502,1.388821006,0.000633206,0.000633212,2193.317871094
13.261641502,1.710633039,0.000779929,0.000779937,2193.318359375
13.261641502,2.033099890,0.000926959,0.000926961,2193.302001953
13.261641502,2.355535984,0.001073973,0.001073971,2193.291748047
13.261641502,2.677978992,0.001220992,0.001220983,2193.281250000
13.261641502,2.999903917,0.001367758,0.001367760,2193.300292969
17.308664322,0.099714182,0.000045464,0.000045462,2193.233154297
17.308664322,0.421986490,0.000192405,0.000192398,2193.221191406
17.308664322,0.744467020,0.000339428,0.000339428,2193.295410156
17.308664322,1.066269994,0.000486144,0.000486149,2193.321777344
17.308664322,1.388820052,0.000633203,0.000633211,2193.323974609
17.308664322,1.710631967,0.000779927,0.000779936,2193.322998047
17.308664322,2.033093929,0.000926961,0.000926958,2193.290283203
17.308664322,2.355545044,0.001073975,0.001073974,2193.295898437
17.308664322,2.677985907,0.001220994,0.001220986,2193.283447266
17.308664322,2.999906063,0.001367760,0.001367761,2193.298583984
