0.001,0.000
1.001,0.000
2.001,0.000
3.001,0.000
4.001,0.000
5.001,0.000
6.001,0.000
7.001,0.000
8.001,0.000
9.001,0.000
10.001,0.000
11.001,0.000
12.001,0.000
13.001,0.000
14.001,0.000
15.001,0.000
16.001,0.000
17.001,0.000
18.001,0.000
19.001,0.000
20.001,0.000
21.002,0.000
22.160,0.000
23.150,0.000
24.133,0.000
25.003,0.000
26.000,0.000
27.003,0.000
28.003,0.000
29.003,0.000
30.003,0.000
31.002,0.000
32.003,0.000
33.001,0.000
34.002,0.000
35.003,0.000
36.004,0.000
37.004,0.000
38.004,0.000
39.003,0.000
39.003,0.000
38.004,0.000
37.004,0.000
36.004,0.000
35.004,0.000
34.001,0.000
33.001,0.000
32.002,0.000
31.003,0.000
30.003,0.000
29.003,0.000
28.003,0.000
27.003,0.000
26.000,0.000
25.001,0.000
24.001,0.000
23.002,0.000
22.002,0.000
21.002,0.000
19.989,0.000
18.985,0.000
17.986,0.000
17.001,0.000
16.001,0.000
15.001,0.000
14.001,0.000
13.001,0.000
12.001,0.000
11.001,0.000
10.001,0.000
9.001,0.000
8.001,0.000
7.001,0.000
6.001,0.000
5.001,0.000
4.001,0.000
3.001,0.000
2.001,0.000
1.001,0.000
0.001,0.000
-0.001,0.000
-1.001,0.000
-2.001,0.000
-3.001,0.000
-4.001,0.000
-5.001,0.000
-6.001,0.000
-7.001,0.000
-8.001,0.000
-9.001,0.000
-10.001,0.000
-11.001,0.000
-12.001,0.000
-13.001,0.000
-14.001,0.000
-15.001,0.000
-16.001,0.000
-17.001,0.000
-18.001,0.000
-19.001,0.000
-20.001,0.000
-20.999,0.000
-22.137,0.000
-23.131,0.000
-24.123,0.000
-25.020,0.000
-25.998,0.000
-26.998,0.000
-27.997,0.000
-28.998,0.000
-29.997,0.000
-31.001,0.000
-31.999,0.000
-33.000,0.000
-33.999,0.000
-35.000,0.000
-35.999,0.000
-36.999,0.000
-37.999,0.000
-38.998,0.000
-38.998,0.000
-37.999,0.000
-36.999,0.000
-35.999,0.000
-35.000,0.000
-34.000,0.000
-33.000,0.000
-32.000,0.000
-31.001,0.000
-29.998,0.000
-28.999,0.000
-27.997,0.000
-26.998,0.000
-25.998,0.000
-24.999,0.000
-23.999,0.000
-22.999,0.000
-21.999,0.000
-20.999,0.000
-19.999,0.000
-18.983,0.000
-17.984,0.000
-17.001,0.000
-16.001,0.000
-15.001,0.000
-14.001,0.000
-13.001,0.000
-12.001,0.000
-11.001,0.000
-10.001,0.000
-9.001,0.000
-8.001,0.000
-7.001,0.000
-6.001,0.000
-5.001,0.000
-4.001,0.000
-3.001,0.000
-2.001,0.000
-1.001,0.000
-0.001,0.000
