0.997,963.297
2.989,1014.980
4.994,1072.564
6.991,1133.359
8.978,1201.502
10.983,1275.072
12.995,1354.225
14.989,1436.853
16.984,1523.597
18.994,1608.992
20.989,1696.069
22.995,1773.478
24.995,1853.449
26.988,1927.990
28.970,1994.874
30.992,2060.585
32.984,2143.303
34.994,2166.077
36.993,2209.395
38.990,2254.389
40.982,2275.791
42.969,2305.003
44.992,2319.875
46.988,2331.156
48.989,2342.164
50.982,2346.305
52.975,2342.515
54.993,2331.156
56.989,2327.577
58.986,2312.320
58.994,2316.203
58.005,2342.548
56.026,2354.019
54.004,2346.369
52.004,2319.877
50.007,2283.048
48.016,2223.055
46.018,2159.601
44.002,2084.506
42.007,2003.128
40.009,1910.039
38.008,1813.736
36.015,1724.589
34.005,1634.390
32.008,1544.831
30.024,1461.599
28.010,1382.930
26.030,1315.868
24.007,1248.471
22.014,1186.696
20.030,1133.360
18.012,1084.638
16.013,1041.411
14.004,1000.171
12.010,963.931
10.006,927.897
8.008,897.777
6.003,868.489
3.961,841.051
2.183,814.852
1.133,796.794
-1.993,769.097
-3.985,748.308
-5.991,729.715
-7.982,712.690
-9.995,697.125
-11.992,682.270
-13.982,668.320
-15.990,655.825
-17.995,643.798
-19.993,632.168
-21.987,621.262
-23.989,611.304
-25.996,601.774
-27.993,592.844
-29.989,584.159
-31.966,576.170
-33.994,567.785
-35.991,560.483
-37.985,553.564
-39.965,547.468
-41.993,540.284
-43.990,534.256
-45.981,528.368
-47.973,522.593
-49.994,516.972
-51.991,511.456
-53.982,506.592
-55.941,501.469
-57.992,497.459
-57.994,498.874
-58.995,497.818
-57.006,506.064
-55.017,514.575
-53.003,523.764
-51.005,533.448
-49.005,542.913
-47.015,551.668
-45.002,561.796
-43.004,572.477
-41.006,583.456
-39.023,595.273
-37.004,607.092
-35.005,618.797
-33.008,631.890
-31.015,645.232
-29.013,660.342
-27.027,675.960
-25.007,691.445
-23.009,708.506
-21.007,726.398
-19.019,747.173
-17.006,767.834
-15.008,788.905
-13.006,812.561
-11.011,839.099
-9.004,866.906
-7.003,898.325
-4.762,929.697
-3.110,967.861
-1.677,1011.411
