0.007,835.686
4.002,908.541
8.000,995.310
11.975,1096.243
15.968,1219.896
20.000,1372.374
23.998,1549.805
27.969,1741.246
31.919,1935.723
36.001,2090.538
39.995,2222.995
43.974,2315.760
47.923,2369.532
52.000,2381.302
55.990,2369.468
56.004,2369.890
56.006,2385.286
52.046,2354.050
48.004,2257.896
44.006,2096.604
40.016,1887.529
36.063,1688.105
32.005,1493.494
28.010,1329.228
24.018,1195.542
20.069,1083.821
16.008,996.690
12.011,922.528
7.608,862.241
4.615,808.883
2.076,774.365
-3.992,725.645
-7.981,693.121
-11.978,665.546
-15.991,639.857
-19.985,617.801
-23.944,598.760
-27.978,580.412
-31.988,564.893
-35.981,550.206
-39.935,537.443
-43.981,524.698
-47.989,513.289
-51.981,502.879
-55.987,493.886
-55.994,496.450
-56.007,499.720
-52.022,516.016
-48.029,533.463
-44.017,551.042
-40.026,571.394
-36.018,592.820
-32.043,615.932
-28.022,642.134
-24.033,672.059
-20.022,703.949
-16.017,740.973
-12.022,781.658
-7.712,831.842
-4.559,888.911
-2.526,938.773
