0.989,932.647
0.011,906.859
4.972,1039.210
0.027,905.667
8.980,1172.172
0.033,905.234
12.990,1332.979
0.058,900.000
16.851,1531.648
0.071,895.505
20.893,1739.163
0.082,888.325
24.976,1928.015
0.116,880.722
28.982,2093.609
0.129,873.246
32.917,2229.951
0.137,865.886
36.810,2308.829
0.168,857.102
40.920,2369.565
0.176,848.516
44.742,2385.286
0.209,839.589
48.944,2377.367
0.243,831.327
52.952,2338.804
0.253,822.329
56.522,2293.975
0.250,813.929
0.084,819.040
0.018,831.350
55.556,2319.591
0.231,814.390
51.933,2377.334
0.257,808.451
47.134,2401.183
0.210,805.326
43.891,2377.367
0.177,804.381
39.915,2293.941
0.182,803.493
35.957,2159.571
0.167,805.249
31.916,1992.084
0.135,806.174
27.626,1780.014
0.137,807.996
23.928,1575.334
0.108,810.719
19.729,1384.262
0.083,814.875
15.938,1225.058
0.075,819.507
11.986,1092.881
0.063,822.788
7.992,991.208
0.038,827.534
3.964,906.810
0.025,832.323
0.013,833.736
-0.004,838.098
-3.992,776.583
-0.029,843.045
-7.992,728.586
-0.039,848.540
-11.927,688.128
-0.059,856.081
-15.834,655.535
-0.066,861.723
-19.950,627.223
-0.088,867.976
-23.947,603.273
-0.101,875.397
-27.854,581.318
-0.118,882.727
-31.758,562.024
-0.146,889.999
-35.961,545.399
-0.172,897.802
-39.972,530.120
-0.182,904.565
-43.350,516.401
-0.188,913.749
-47.854,504.283
-0.193,922.527
-51.914,493.547
-0.197,932.094
-55.929,482.305
-0.282,941.257
-0.091,936.964
-0.017,925.483
-56.880,479.610
-0.256,942.465
-52.929,493.547
-0.263,951.205
-48.970,506.722
-0.229,955.656
-44.859,521.849
-0.199,958.189
-40.619,538.240
-0.192,959.363
-36.952,556.148
-0.159,960.108
-32.732,576.664
-0.135,957.459
-28.943,599.258
-0.129,956.252
-24.980,624.228
-0.118,955.643
-20.946,655.210
-0.092,953.109
-16.950,688.815
-0.079,949.322
-12.991,730.135
-0.062,945.589
-8.967,780.788
-0.046,942.478
-4.993,840.067
-0.028,938.161
-0.989,911.997
-0.014,933.316
