-63.000,6942.893
-63.000,6942.893
-62.900,6941.997
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-62.100,6941.030
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-62.100,6941.030
-62.000,6941.586
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-62.100,6941.030
-62.000,6941.586
-61.900,6941.205
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-62.100,6941.030
-62.000,6941.586
-61.900,6941.205
-61.800,6941.514
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-62.100,6941.030
-62.000,6941.586
-61.900,6941.205
-61.800,6941.514
-61.700,6940.731
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-62.100,6941.030
-62.000,6941.586
-61.900,6941.205
-61.800,6941.514
-61.700,6940.731
-61.600,6941.417
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-62.100,6941.030
-62.000,6941.586
-61.900,6941.205
-61.800,6941.514
-61.700,6940.731
-61.600,6941.417
-61.500,6941.205
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-62.100,6941.030
-62.000,6941.586
-61.900,6941.205
-61.800,6941.514
-61.700,6940.731
-61.600,6941.417
-61.500,6941.205
-61.400,6940.631
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-62.100,6941.030
-62.000,6941.586
-61.900,6941.205
-61.800,6941.514
-61.700,6940.731
-61.600,6941.417
-61.500,6941.205
-61.400,6940.631
-61.300,6941.410
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-62.100,6941.030
-62.000,6941.586
-61.900,6941.205
-61.800,6941.514
-61.700,6940.731
-61.600,6941.417
-61.500,6941.205
-61.400,6940.631
-61.300,6941.410
-61.200,6940.354
-63.000,6942.893
-62.900,6941.997
-62.800,6942.302
-62.700,6942.298
-62.600,6941.113
-62.500,6941.685
-62.400,6941.785
-62.300,6941.873
-62.200,6940.761
-62.100,6941.030
-62.000,6941.586
-61.900,6941.205
-61.800,6941.514
-61.700,6940.731
-61.600,6941.417
-61.500,6941.205
-61.400,6940.631
-61.300,6941.410
