-63.000,6931.021
-63.000,6931.021
-61.500,6931.194
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-55.500,6930.784
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-55.500,6930.784
-54.000,6931.046
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-55.500,6930.784
-54.000,6931.046
-52.500,6930.590
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-55.500,6930.784
-54.000,6931.046
-52.500,6930.590
-51.000,6931.034
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-55.500,6930.784
-54.000,6931.046
-52.500,6930.590
-51.000,6931.034
-49.500,6931.212
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-55.500,6930.784
-54.000,6931.046
-52.500,6930.590
-51.000,6931.034
-49.500,6931.212
-48.000,6931.182
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-55.500,6930.784
-54.000,6931.046
-52.500,6930.590
-51.000,6931.034
-49.500,6931.212
-48.000,6931.182
-46.500,6931.267
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-55.500,6930.784
-54.000,6931.046
-52.500,6930.590
-51.000,6931.034
-49.500,6931.212
-48.000,6931.182
-46.500,6931.267
-45.000,6930.465
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-55.500,6930.784
-54.000,6931.046
-52.500,6930.590
-51.000,6931.034
-49.500,6931.212
-48.000,6931.182
-46.500,6931.267
-45.000,6930.465
-43.500,6930.608
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-55.500,6930.784
-54.000,6931.046
-52.500,6930.590
-51.000,6931.034
-49.500,6931.212
-48.000,6931.182
-46.500,6931.267
-45.000,6930.465
-43.500,6930.608
-42.000,6930.123
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
-57.000,6930.946
-55.500,6930.784
-54.000,6931.046
-52.500,6930.590
-51.000,6931.034
-49.500,6931.212
-48.000,6931.182
-46.500,6931.267
-45.000,6930.465
-43.500,6930.608
-42.000,6930.123
-40.500,6930.696
-63.000,6931.021
-61.500,6931.194
-60.000,6930.727
-58.500,6931.029
