0.997,-194404416
1.495,344283616
1.994,74911736
2.495,49015772
2.996,49520816
3.493,-179988784
3.992,48136120
4.493,-322316992
4.998,44350944
4.998,70964648
4.498,-62318656
3.995,-57203888
3.497,-44345480
2.998,-52339000
2.5,-60267124
1.993,60130356
1.473,-44887832
0.947,-96930592
0.525,111727456
0.262,50434940
-0.499,85955240
-0.997,-55123928
-1.496,-170086592
-1.995,-57201500
-2.495,-448256768
-2.993,50772308
-3.492,-50251876
-3.992,48509712
-4.49,1118971904
-4.996,192950432
-4.996,-52457716
-4.496,49161144
-3.998,57943756
-3.497,-191614096
-2.997,-42193104
-2.498,61943264
-1.999,52511008
-1.499,-194776112
-0.929,50594844
-5.947,203237680
